"","r","obs","mmean","lo","hi"
"1",0,0,0,0,0
"2",16.1670734911581,68.6488490147763,-7.0529392323657,-16.1670734911581,36.4335286936541
"3",32.3341469823163,87.6136809307616,-4.15121900613509,-32.3341469823163,42.054338016437
"4",48.5012204734744,114.475784536333,-3.05869601348748,-48.5012204734744,36.3147590479659
"5",64.6682939646325,144.414964411635,-3.25646497516888,-64.6682939646325,50.5738514552762
"6",80.8353674557907,170.32906550531,-1.56685036554918,-57.3116630272579,54.243630532747
"7",97.0024409469488,215.960091310912,0.467414773357173,-73.478736518416,62.543084912866
"8",113.169514438107,242.808728491687,1.4812921600064,-68.3946415839746,62.8808604711507
"9",129.336587929265,275.506741463928,2.01641734263598,-68.7983087232401,71.7435993871202
"10",145.503661420423,309.919943565582,2.15721571333898,-61.9269226142668,78.9819857642691
"11",161.670734911581,354.703731031072,2.13578734528974,-65.7617679187272,92.6832505478668
"12",177.837808402739,384.583591376321,1.94949698788814,-76.3229853978288,100.412685451355
"13",194.004881893898,434.570838574574,1.31181388505471,-82.1178050267176,111.725248713532
"14",210.171955385056,478.078912983176,0.820495753624191,-74.8993365453653,129.83613211122
"15",226.339028876214,504.033684978845,0.768840631870883,-82.7653902770315,138.170093746375
"16",242.506102367372,546.125786878001,0.250101972229569,-87.8012940359743,141.466422115807
"17",258.67317585853,590.316305885627,-0.419616916193796,-90.2674304660932,141.028827662426
"18",274.840249349688,622.235558422785,-0.641938943897471,-91.87013326,148.761878235739
"19",291.007322840846,661.932382211523,-1.65548071615846,-100.608190683831,150.817360458939
"20",307.174396332005,685.511902203321,-2.57379360793846,-104.117479295147,153.406247182807
"21",323.341469823163,713.596190677587,-3.04041597823677,-109.009557247685,151.199257892121
"22",339.508543314321,738.191148548556,-2.97920567367426,-110.194828546038,150.955445683753
"23",355.675616805479,767.975023890917,-3.32678358364362,-110.743426394366,155.394399406083
"24",371.842690296637,793.237398177999,-3.76579438605066,-116.406597806119,156.634447636582
"25",388.009763787795,818.745426740199,-3.65711788124245,-123.004331056326,165.344905558722
"26",404.176837278953,854.795802244727,-4.06317134100537,-134.001518777432,169.287742827164
"27",420.343910770112,877.755664311462,-4.22963094049739,-140.967962373172,182.029843924953
"28",436.51098426127,912.284033114956,-4.14591586503273,-149.201335818875,192.454416709804
"29",452.678057752428,942.339780522053,-3.67365006401626,-153.27117692569,195.887885377875
"30",468.845131243586,974.057601362743,-3.94543354634005,-153.148868281529,200.938605798132
"31",485.012204734744,1003.78181226292,-4.15776795223548,-158.793632154007,205.746751609443
"32",501.179278225902,1019.17830190047,-3.88634457967203,-167.414631915089,212.583591377315
"33",517.34635171706,1046.59651922662,-3.42256947136818,-167.071461286227,220.606209470629
"34",533.513425208218,1083.41976978498,-3.26347592616596,-175.271820647911,228.869743632361
"35",549.680498699377,1120.02994026268,-3.17914922583328,-180.884655589358,231.426420096627
"36",565.847572190535,1150.17036888207,-3.02761380169044,-182.367454788722,241.234878701505
"37",582.014645681693,1174.43038179805,-3.62450383375314,-187.723421774559,242.758290326082
"38",598.181719172851,1198.61725023041,-3.46899759360516,-181.669113603897,247.383666379812
"39",614.348792664009,1217.56959516316,-3.75216172077617,-184.172878940209,255.965393261135
"40",630.515866155167,1243.11354936575,-3.1419223903017,-185.413254922829,258.619749303644
"41",646.682939646325,1271.84472744262,-3.7743689457033,-192.428270167176,258.554740613594
"42",662.850013137484,1296.5597745896,-3.54283247286983,-201.061527588286,263.398599777489
"43",679.017086628642,1329.83128665911,-3.14846684887163,-207.127317059446,269.064657532305
"44",695.1841601198,1359.6657130625,-2.83511729789588,-215.621359025192,270.665083545416
"45",711.351233610958,1384.63464973754,-2.66130603396935,-218.481225510724,272.650469886452
"46",727.518307102116,1403.74772281309,-2.81962937012446,-219.062711803328,273.19535801158
"47",743.685380593274,1432.97313169629,-2.95186580171523,-220.410638806917,277.40056308211
"48",759.852454084432,1459.55776966899,-2.78464763157163,-223.551348098694,279.764634877282
"49",776.01952757559,1484.18399903655,-2.84598305960335,-228.283185306939,283.324627740457
"50",792.186601066749,1505.25044757733,-2.44007292458977,-227.201257066733,284.285957030946
"51",808.353674557907,1534.05853145589,-2.58242524233404,-231.208623808296,288.847524387692
"52",824.520748049065,1557.96422077809,-2.46601705556212,-233.362648847787,290.833323173394
"53",840.687821540223,1581.96336456571,-1.88928527076512,-235.178694667676,296.27304599323
"54",856.854895031381,1609.06233983569,-1.5325332622739,-237.180596959031,300.047232408029
"55",873.021968522539,1640.1377443533,-1.39152090918303,-238.234535106585,301.617985488863
"56",889.189042013697,1669.92871136964,-1.12789533263866,-238.56315516109,304.390562596616
"57",905.356115504856,1695.41893212869,-1.27733690062012,-243.006647236091,302.949616575903
"58",921.523188996014,1714.27496042378,-1.31406636377738,-239.811640731025,303.87563700288
"59",937.690262487172,1741.37369679148,-1.4397443084238,-238.375046229748,305.148560170208
"60",953.85733597833,1768.78809103469,-0.83291731087263,-240.933288335641,303.080349810039
"61",970.024409469488,1796.57755862597,-0.853333034542142,-239.740680638438,303.820822207334
"62",986.191482960646,1818.82680853752,-0.810615367152428,-242.013445784359,307.931575419017
"63",1002.3585564518,1840.97026225007,-1.41782407877391,-242.000443145631,307.97582333993
"64",1018.52562994296,1861.2310573541,-1.56159021811981,-243.41226234902,304.783886962833
"65",1034.69270343412,1883.29577012557,-0.994577980543686,-239.497492307643,307.30240528548
"66",1050.85977692528,1902.90276047278,-1.51861627755831,-236.094455844169,305.349341990105
"67",1067.02685041644,1926.25723808683,-1.0944464895427,-235.165934371166,302.198643327351
"68",1083.1939239076,1945.1148604084,-1.25884833148352,-240.070242758931,301.899289406048
"69",1099.36099739875,1970.58694482468,-1.41612337735643,-243.882603440441,304.582125702244
"70",1115.52807088991,1996.71790914386,-1.48975015900397,-243.021431362619,305.327805557068
"71",1131.69514438107,2023.1480509444,-1.79524948038847,-239.492503035324,306.747674936224
"72",1147.86221787223,2045.98283734574,-1.99826638593251,-234.029558748254,310.137480707981
"73",1164.02929136339,2070.73170758246,-2.81834618451852,-236.156207860234,307.41127149161
"74",1180.19636485454,2093.03272228121,-3.20858661982969,-238.336843779238,306.971288794755
"75",1196.3634383457,2112.03043557078,-3.54453775441719,-242.589008011136,307.908553083447
"76",1212.53051183686,2131.7333204473,-4.15829994868098,-248.176542412444,307.856550471225
"77",1228.69758532802,2149.15681054657,-4.41254055190935,-248.436518042228,307.537358614591
"78",1244.86465881918,2166.65242983024,-5.00394006017664,-256.161127708302,306.498723961766
"79",1261.03173231033,2186.8393172605,-5.13463240097785,-259.869076948787,304.627431278846
"80",1277.19880580149,2203.8655890159,-5.63660439336134,-265.115959280175,303.030961003353
"81",1293.36587929265,2230.18738012804,-6.17332261206806,-265.027851349259,304.607001807021
"82",1309.53295278381,2250.84005687736,-6.48368397981345,-271.775220299409,306.799739594158
"83",1325.70002627497,2271.19694387882,-6.53941005764813,-275.934951889646,311.995508617485
"84",1341.86709976613,2289.76694200405,-6.65313398377474,-281.810443818586,312.413714687836
"85",1358.03417325728,2313.68504868562,-6.2041220242303,-287.510628556206,315.806587440269
"86",1374.20124674844,2335.49038459046,-5.98759324697792,-291.13409641925,318.096111183859
"87",1390.3683202396,2352.43395429171,-5.86897412503782,-293.475012138908,322.083882943526
"88",1406.53539373076,2369.70514434349,-5.96859943740392,-298.85374519373,324.670106483694
"89",1422.70246722192,2390.22713279415,-6.26277913914888,-302.54505332753,324.797855380921
"90",1438.86954071307,2410.33350764963,-6.60707648171322,-305.671798102185,329.031008101991
"91",1455.03661420423,2436.65247946657,-6.78641674844956,-310.904487165664,331.147878615658
"92",1471.20368769539,2450.69419709824,-6.93633423802664,-315.95280637834,330.993828094046
"93",1487.37076118655,2472.51367203706,-7.18601318305289,-320.098167660908,329.919081785297
"94",1503.53783467771,2488.15995589645,-7.05302275453897,-322.602310322517,330.749628922012
"95",1519.70490816886,2503.91563605429,-7.0512768729044,-326.833816957287,331.343509917695
"96",1535.87198166002,2520.94471296816,-6.91328477479164,-330.73170488714,333.588845800762
"97",1552.03905515118,2538.45380790738,-6.2295343860274,-331.657767000764,342.035799059969
"98",1568.20612864234,2555.17891876888,-6.05135996635108,-338.671830149235,348.703753391022
"99",1584.3732021335,2573.89971149282,-5.87771976233745,-343.887970108071,350.812729406704
"100",1600.54027562466,2589.27463580537,-5.85765193477963,-345.930894343833,353.613597335679
"101",1616.70734911581,2604.55927560994,-6.20724665588793,-351.305348545109,353.301447271831
"102",1632.87442260697,2627.72879922088,-6.34780664826595,-349.285247602661,354.815806547958
"103",1649.04149609813,2647.77005952109,-6.52802657830424,-351.152723874546,357.942112042881
"104",1665.20856958929,2666.20587842925,-6.50078620139625,-354.156692386534,355.250868778082
"105",1681.37564308045,2687.53720994952,-7.08731300081721,-357.844475699365,356.42593726498
