"","r","obs","mmean","lo","hi"
"1",0,0,0,0,0
"2",16.1670734911581,-16.1670734911581,-14.4900479047373,-16.1670734911581,149.858459564502
"3",32.3341469823163,44.3497619793129,-24.6861088035164,-32.3341469823163,255.230511623793
"4",48.5012204734744,154.385332199314,-33.6120587564805,-48.5012204734744,283.549845637846
"5",64.6682939646325,138.218258708155,-49.3832402092369,-64.6682939646325,306.576083948462
"6",80.8353674557907,195.652398308376,-58.4842975936324,-80.8353674557907,325.842472804158
"7",97.0024409469488,199.993061383527,-66.4526720449165,-97.0024409469488,342.259830805261
"8",113.169514438107,270.250030370039,-76.5073608596938,-113.169514438107,326.092757314103
"9",129.336587929265,367.631941791368,-83.8401318071017,-129.336587929265,340.254533165809
"10",145.503661420423,431.887541494311,-89.3378146337731,-145.503661420423,405.140737343949
"11",161.670734911581,435.742261915459,-92.653057739199,-161.670734911581,459.53992723921
"12",177.837808402739,457.729390189942,-95.683058229879,-177.837808402739,465.176316167041
"13",194.004881893898,517.071261208533,-102.150107243753,-194.004881893898,510.381799748714
"14",210.171955385056,582.106601340772,-102.330623770922,-210.171955385056,532.316800441133
"15",226.339028876214,618.395685462442,-100.222101279303,-226.339028876214,534.485543646741
"16",242.506102367372,698.113411378843,-104.264736994948,-242.506102367372,570.849578152526
"17",258.67317585853,756.841524387636,-101.25377769362,-258.67317585853,604.020799959798
"18",274.840249349688,810.421207908974,-101.625859655107,-274.840249349688,693.246647213914
"19",291.007322840846,866.048920485931,-105.320680559396,-291.007322840846,718.886568702911
"20",307.174396332005,888.400818452466,-107.181986769229,-307.174396332005,755.907718409401
"21",323.341469823163,927.55035158984,-110.469660291597,-323.341469823163,838.979214489112
"22",339.508543314321,972.708365025196,-111.323098279893,-339.508543314321,846.290060341877
"23",355.675616805479,1005.40390908254,-110.536766734973,-355.675616805479,878.008967380541
"24",371.842690296637,1054.86315406483,-109.464250796263,-371.842690296637,896.530133299296
"25",388.009763787795,1113.29033960322,-105.344326961068,-388.009763787795,904.517821007059
"26",404.176837278953,1130.35170888267,-110.159886455121,-404.176837278953,915.803490656238
"27",420.343910770112,1174.95873458067,-110.737634515203,-420.343910770112,978.494259630611
