"","r","obs","mmean","lo","hi"
"1",0,0,0,0,0
"2",16.1670734911581,73.5288201554486,-7.47925511782462,-16.1670734911581,30.6750792534005
"3",32.3341469823163,82.405225695363,-6.2907536629764,-32.3341469823163,53.1875320186747
"4",48.5012204734744,94.6039199709412,-4.95725358997222,-48.5012204734744,49.0084962366725
"5",64.6682939646325,120.738287962758,-5.53705569812124,-64.6682939646325,62.1808553195735
"6",80.8353674557907,140.532009951756,-5.31228377870236,-53.7910379592982,59.6910907778852
"7",97.0024409469488,184.050475520403,-4.55491258153217,-58.7559833877224,69.7100029516274
"8",113.169514438107,209.100865249368,-4.32684702582507,-59.4202895313911,72.2370678934532
"9",129.336587929265,242.643049664187,-4.83833683422436,-63.0917802271582,81.8863781105989
"10",145.503661420423,270.877350001291,-5.04204777672495,-64.5965667522361,77.5095930916831
"11",161.670734911581,316.826103399915,-4.15590640264939,-60.4801196806818,89.1280628356254
"12",177.837808402739,344.678899406259,-4.34597452492934,-66.3311813146937,95.2965309017777
"13",194.004881893898,403.224384881371,-4.21407135512863,-76.1213826228706,106.469252193911
"14",210.171955385056,445.283050540123,-4.38484252619006,-77.9006366184115,114.857298947582
"15",226.339028876214,468.272628389174,-4.4069966503346,-93.8494134720001,124.599735718177
"16",242.506102367372,508.677581577569,-4.93773324526992,-101.979644133696,125.850472118015
"17",258.67317585853,549.614568160285,-4.92673565847006,-118.146717624854,129.757407637475
"18",274.840249349688,572.05054032514,-5.6304120215946,-128.326176934246,133.53291755581
"19",291.007322840846,614.547503579323,-5.51418870860083,-142.018164934399,138.663329232971
"20",307.174396332005,633.733521626101,-5.97719515940965,-134.422173582804,137.815026325726
"21",323.341469823163,655.278856001765,-6.34181878688453,-139.975233860863,144.513688096691
"22",339.508543314321,684.450109856975,-6.29942875819975,-150.253784418471,149.249062778272
"23",355.675616805479,711.394690603413,-6.43617022926201,-160.710104371944,150.086389918801
"24",371.842690296637,736.515132746664,-6.59709435426289,-167.129623731261,152.117547199078
"25",388.009763787795,761.664515461465,-6.92755416500495,-162.87827172687,151.203196734035
"26",404.176837278953,794.713045666708,-5.96200097110999,-164.774863020947,152.563555502915
"27",420.343910770112,814.07361239104,-6.74601001006014,-172.944426071979,154.665708893863
"28",436.51098426127,847.535318970211,-6.896486269318,-175.726726839852,155.153846295662
"29",452.678057752428,874.778697592653,-6.94157937221274,-176.881316533596,160.841800620046
"30",468.845131243586,908.01552726416,-6.77717194016606,-179.201539522392,158.864301373849
"31",485.012204734744,942.418251896007,-6.9873897699508,-183.193791746122,155.347196800792
"32",501.179278225902,952.227734258655,-6.82033851606729,-186.013302767062,162.21627932742
"33",517.34635171706,979.418433546467,-7.05759602136057,-185.877073651179,160.338840942729
"34",533.513425208218,1018.40739908255,-7.1523015169295,-186.932975740591,157.563833730088
"35",549.680498699377,1055.55310996917,-7.54021202805294,-187.796965086566,162.485676235888
"36",565.847572190535,1082.79669391077,-8.43164669730609,-195.28480858991,165.872902748463
"37",582.014645681693,1105.24238180899,-7.95218229798747,-201.087007164267,167.878670958229
"38",598.181719172851,1127.75821731055,-8.00836622448728,-208.057754906587,164.648149015185
"39",614.348792664009,1146.61197541675,-8.7135405716072,-211.728380786845,166.789935717395
"40",630.515866155167,1170.99617542549,-9.05151860084461,-211.554931015912,170.844251533739
"41",646.682939646325,1198.99554243654,-9.38871020354763,-213.113641091445,171.519008187399
"42",662.850013137484,1224.58012349078,-9.93105516043457,-214.497913896668,174.925744112354
"43",679.017086628642,1256.42584033955,-9.96095886840414,-208.00725064577,185.280234058492
"44",695.1841601198,1287.24056917992,-10.4952891485204,-210.050714298715,190.199790969009
"45",711.351233610958,1314.087727387,-10.6743603132981,-210.475687413719,188.550531572705
"46",727.518307102116,1331.22997162673,-11.6083503006906,-210.045223802799,194.871331825074
"47",743.685380593274,1359.48659089102,-12.0141269388088,-211.722640578365,202.97432271153
"48",759.852454084432,1381.75078745988,-12.2044704541129,-211.843157268111,205.685105405327
"49",776.01952757559,1403.09730854378,-11.9399626763722,-211.028772365636,206.769801321586
"50",792.186601066749,1421.44500324949,-11.9892844991324,-207.774485645293,211.779420520568
"51",808.353674557907,1442.8859733578,-11.998562542728,-211.021207900974,222.490391626643
"52",824.520748049065,1461.46789920342,-11.7962369249171,-216.219131913795,231.641766341931
"53",840.687821540223,1480.13166396045,-11.6379689735017,-215.443206820113,231.444433730417
"54",856.854895031381,1501.28609655965,-12.3953639171969,-218.094940539757,239.379419842825
"55",873.021968522539,1530.50985180294,-12.6869223828544,-224.628804537862,241.210764996771
"56",889.189042013697,1563.67162077263,-12.321901190787,-225.293849133516,246.208289648776
"57",905.356115504856,1587.97857489399,-11.8862254311508,-229.39677545551,251.439070301505
"58",921.523188996014,1601.52522191295,-12.2653445209554,-233.529922368929,253.598495912926
"59",937.690262487172,1626.98539274347,-12.5099286646504,-236.440407119945,256.069466277433
"60",953.85733597833,1655.79912902448,-12.6958735898704,-236.29687593949,255.903847319315
"61",970.024409469488,1678.76658374466,-12.6719176082296,-240.087779865553,256.842799508276
"62",986.191482960646,1697.3269264711,-13.0474721646555,-244.397545012382,257.905265280176
"63",1002.3585564518,1722.18028090381,-13.2686718910429,-250.847057378836,265.176446016852
"64",1018.52562994296,1741.11692884617,-13.8411529837017,-258.271695969427,263.73836748321
"65",1034.69270343412,1758.67450466947,-13.7139299427101,-262.549299633019,266.850362547355
"66",1050.85977692528,1774.15578948347,-13.9278763105256,-271.25661838609,272.720236089557
"67",1067.02685041644,1797.40700650508,-14.098449555839,-279.389794536567,272.439931991846
"68",1083.1939239076,1813.19107922475,-14.1014635985878,-282.201835738437,270.877817483883
"69",1099.36099739875,1836.27177831076,-14.5135672742005,-285.372532548789,269.445071194991
"70",1115.52807088991,1857.74844806812,-14.6473000254279,-286.646438110694,268.270897621301
"71",1131.69514438107,1883.26164985021,-14.6768212448017,-287.737744536796,266.657806568614
"72",1147.86221787223,1905.33768752129,-14.6700501949357,-287.419421579519,269.354797340125
"73",1164.02929136339,1924.58008359754,-14.6000855283526,-293.513964165985,274.418075435363
"74",1180.19636485454,1944.01922027251,-14.2503773466051,-299.073334157294,280.460346411158
"75",1196.3634383457,1959.80982888827,-14.7329444436964,-307.004023492549,277.072159244113
"76",1212.53051183686,1976.18695997968,-14.944593115644,-309.529800597201,279.908813965418
"77",1228.69758532802,1993.9656531051,-15.0979296110829,-313.865617221848,284.356412797645
"78",1244.86465881918,2010.87608068542,-15.9359999797389,-315.052804994422,281.794896192981
"79",1261.03173231033,2032.00732194406,-15.9113499740676,-316.617836047579,288.940654285841
"80",1277.19880580149,2047.0646818809,-15.9427248703791,-310.207372181968,290.673361897436
"81",1293.36587929265,2072.14854146126,-15.6637128357514,-311.783406716682,292.112500212878
"82",1309.53295278381,2094.97740154702,-15.7031064017812,-317.880289067547,294.061476845661
"83",1325.70002627497,2117.27725973217,-15.6758783532635,-324.572700111952,297.74710458398
"84",1341.86709976613,2137.16936487299,-15.4064390544123,-326.993745024922,303.764070444857
"85",1358.03417325728,2158.66307549049,-16.0089988203189,-327.505372454429,303.667391524805
"86",1374.20124674844,2182.06680751637,-15.9648226736294,-332.110647038104,307.90407431091
"87",1390.3683202396,2200.56001890903,-15.8671541662704,-336.786787575207,313.244222452181
"88",1406.53539373076,2221.14342581241,-15.8378624073268,-339.343216299416,322.625884416328
"89",1422.70246722192,2241.9965015174,-15.5143257182119,-345.732209663158,326.182039252163
"90",1438.86954071307,2261.94257558321,-14.9837829468765,-350.990698086879,332.071877289761
"91",1455.03661420423,2289.17023034238,-14.4457751418711,-354.521872803169,335.180384621422
"92",1471.20368769539,2300.63486108343,-14.879941708561,-360.654701780585,338.815002522025
"93",1487.37076118655,2322.29556482433,-15.0950737142919,-362.304456333399,346.779933725334
"94",1503.53783467771,2337.08748940933,-14.9841534006282,-367.334027201368,349.331457162989
"95",1519.70490816886,2351.94153397113,-15.4321525472874,-370.918110268331,349.640866011116
"96",1535.87198166002,2367.90743944109,-15.5647481008905,-373.432875930916,352.907248649719
"97",1552.03905515118,2386.38515859806,-15.8358291621986,-378.079271201465,351.735369784451
"98",1568.20612864234,2400.79424888379,-15.5673978773704,-382.177811990602,354.236259461956
"99",1584.3732021335,2420.62462826253,-16.1170273044161,-386.32793575168,356.050632358533
"100",1600.54027562466,2435.12327333633,-16.2346378964216,-389.940252134388,357.763461825309
"101",1616.70734911581,2448.64767667347,-16.3682432564722,-392.441151171299,361.644893527898
"102",1632.87442260697,2469.63643276824,-16.5362916199713,-390.495815540221,364.859395116349
"103",1649.04149609813,2489.72893175474,-16.3165014758969,-393.590234843383,360.754595970134
"104",1665.20856958929,2504.1032956606,-16.2341563669757,-394.792301525588,361.345039518459
