"","r","obs","mmean","lo","hi"
"1",0,0,0,0,0
"2",16.1670734911581,59.7613105530459,-2.26895375964023,-16.1670734911581,20.5098204726392
"3",32.3341469823163,96.2219727095024,-1.19549056056003,-32.3341469823163,23.1161046122516
"4",48.5012204734744,131.712097208871,-2.53001938835419,-34.6386575748324,23.5307693172271
"5",64.6682939646325,162.6946425091,-1.86146790851142,-33.6706609809026,26.2346100324819
"6",80.8353674557907,201.566508953174,-1.66982193024246,-25.3851158612228,30.9281876850615
"7",97.0024409469488,238.001528685326,-2.0113994635372,-31.981257455615,35.2379808642781
"8",113.169514438107,264.696590205154,-2.06721916620465,-31.1574863315044,41.1974529309898
"9",129.336587929265,315.645710074828,-1.92861776326509,-32.4660140144728,41.5725657695884
"10",145.503661420423,356.458081376118,-2.62547276033446,-33.8853881677576,37.2670842863915
"11",161.670734911581,394.11680482819,-2.72843449379425,-39.372503626533,38.1765757790168
"12",177.837808402739,427.494731233507,-2.95942699576013,-41.0046372294456,41.3452122874451
"13",194.004881893898,466.592117782933,-2.54397254403558,-45.1272318785298,43.4884024971335
"14",210.171955385056,504.670588450732,-2.58009755994066,-48.4431020992448,45.3217871773512
"15",226.339028876214,538.956724520698,-2.13155949009286,-47.2286007375357,49.4119618657933
"16",242.506102367372,579.201200446793,-1.92260842680378,-52.4636613718792,55.6976467963022
"17",258.67317585853,617.587942558011,-2.04561013738127,-53.2117092799597,53.513069437393
"18",274.840249349688,658.683706115072,-1.90075689179876,-51.4712484714543,54.8610147954342
"19",291.007322840846,697.551600928461,-1.52824555878433,-55.2586386295138,57.1879294335545
"20",307.174396332005,734.131480559106,-1.37544854201442,-58.2399834524088,64.7954251749607
"21",323.341469823163,767.294065490898,-0.952125988842686,-57.3380479299107,68.4345341526883
"22",339.508543314321,792.322704259601,-1.08757928873794,-58.3896173311762,68.9991453313594
"23",355.675616805479,822.445052057475,-1.0944405225735,-59.0998786571618,75.5629149294186
"24",371.842690296637,851.575291659454,-0.987352147716162,-54.865943140488,80.4672768405427
"25",388.009763787795,882.961732881904,-1.51256526976155,-54.7624478377734,80.5528716399153
"26",404.176837278953,919.617840719849,-2.21400861719299,-58.056741593893,78.131834378185
"27",420.343910770112,945.863243297077,-2.14295680288829,-59.3739913343317,84.1884845946525
"28",436.51098426127,979.263970149142,-2.48403251667318,-65.2739477500676,85.2842012050043
"29",452.678057752428,1010.23945660975,-2.48843201063203,-61.7690111556098,88.5394583167844
"30",468.845131243586,1036.75657297412,-2.43476858583826,-57.9381820414216,88.8872772358646
"31",485.012204734744,1068.24835309043,-2.164603566482,-55.3760567250508,90.9130059491446
"32",501.179278225902,1098.1210188055,-2.1445108452492,-53.9945451510816,94.0257441005175
"33",517.34635171706,1131.40709650428,-2.06738479367844,-58.2640527604059,99.1346730426785
"34",533.513425208218,1163.63546032324,-2.04019330348764,-57.5670885037447,99.6680323715085
"35",549.680498699377,1192.09036429803,-1.84416536231747,-58.2437569312766,100.698423666067
"36",565.847572190535,1224.78964074209,-1.946770671286,-61.6274200566064,100.170618438013
"37",582.014645681693,1250.70864367204,-1.99027215969222,-64.8232417723792,101.667383525493
"38",598.181719172851,1276.10227755119,-2.04600902390854,-68.9653448803136,106.34110838463
"39",614.348792664009,1306.32149090116,-2.0401614622384,-70.6104504495946,110.043287909648
"40",630.515866155167,1331.55779838465,-1.74755906567752,-70.9830212318003,112.907368510687
"41",646.682939646325,1359.88467759126,-1.5010488362022,-68.4737746513041,116.546565555471
"42",662.850013137484,1384.32931580727,-1.62238253542868,-70.0843929415579,120.923755656439
"43",679.017086628642,1412.56231870463,-1.71542777628384,-73.0307408238982,123.326026901389
"44",695.1841601198,1436.91732714863,-1.83681913368238,-78.7608242957396,126.617135582344
"45",711.351233610958,1461.63256503141,-2.03254107695589,-80.9820298604035,129.183094864017
"46",727.518307102116,1484.81252923186,-2.11175558457752,-83.8018699609285,128.709864457801
"47",743.685380593274,1510.70166661391,-2.30411297624196,-84.0731341403797,129.800188307026
"48",759.852454084432,1533.71705306468,-2.00610168552453,-85.3302376292324,128.878856646532
"49",776.01952757559,1557.17616441079,-2.11781715519368,-89.71939836703,131.499617253199
"50",792.186601066749,1587.56857026864,-2.10442669558298,-93.7633817125017,132.117970041399
"51",808.353674557907,1614.35142548699,-2.00969229801575,-96.2212274093057,132.687699974081
"52",824.520748049065,1641.0702843839,-2.12784736081366,-99.2224556588686,135.716619817332
"53",840.687821540223,1665.44238305626,-2.76032444366919,-102.922239372953,135.805274430494
"54",856.854895031381,1690.03399013601,-2.86093164378888,-106.021279158993,138.628631743744
"55",873.021968522539,1716.4316257373,-3.18311237500477,-108.474307052091,142.836084684072
"56",889.189042013697,1740.3894889338,-3.07841788487952,-111.762722212166,145.407255129945
"57",905.356115504856,1762.70991905155,-3.23328636337106,-114.090332667961,148.850040431044
"58",921.523188996014,1784.18585805592,-3.43315848059708,-116.573009385175,151.66633745038
"59",937.690262487172,1808.71260703647,-3.28792604689157,-121.160028811394,153.760521578615
"60",953.85733597833,1826.62932939006,-3.43377553158553,-125.630147274005,154.836247148678
"61",970.024409469488,1854.45162358039,-3.4181675564801,-130.393564025228,162.072876629141
