"","r","obs","mmean","lo","hi"
"1",0,0,0,0,0
"2",16.1670734911581,26.2484911614673,-4.81332876884043,-16.1670734911581,19.6806214417207
"3",32.3341469823163,84.3774919368932,-2.26821768034695,-32.3341469823163,23.2008632076693
"4",48.5012204734744,133.582487160183,-1.06405020646664,-25.8291475025196,24.9646925365954
"5",64.6682939646325,176.871761373678,-0.832674359744015,-36.9007888696398,31.5211652832777
"6",80.8353674557907,218.229814983175,-0.291226672246061,-30.1390711019001,30.2346529241804
"7",97.0024409469488,260.397459529918,-0.424262328511078,-39.1997697006998,37.1273515974761
"8",113.169514438107,294.297532541764,0.0548398701751622,-45.4988390936925,43.367180843301
"9",129.336587929265,333.723698809298,0.318996948370456,-51.0972808167384,50.8607811082128
"10",145.503661420423,376.274456743259,-0.399363760814481,-43.8292356898035,52.6632934394599
"11",161.670734911581,412.579235295781,-0.535154935098251,-45.0565100755179,53.8479448289199
"12",177.837808402739,453.625594009143,-0.465884227019385,-47.0581147559367,51.3006271212036
"13",194.004881893898,499.948987950998,-0.672720052448276,-40.6144831384496,49.5499772169768
"14",210.171955385056,542.263693318599,-0.844972334010285,-42.665824312917,49.9510880411677
"15",226.339028876214,576.802259890077,-1.42362125823547,-46.1677344871419,47.0841971018633
"16",242.506102367372,613.280197409482,-1.38834991144998,-47.7421269427324,52.4433159562044
"17",258.67317585853,667.708511908336,-1.37903281721844,-49.7419936265072,58.7490063676743
"18",274.840249349688,702.312915427283,-1.23301762633693,-53.2819586284284,62.0252157112264
"19",291.007322840846,752.43360031009,-1.20017209223408,-56.1880812747836,71.6589711973904
"20",307.174396332005,788.864257137951,-1.36173163047595,-58.9555804811454,75.2704878832594
"21",323.341469823163,833.290079471443,-1.56768628100782,-64.9758191061881,80.4739366948912
"22",339.508543314321,875.309520280524,-1.9195145198198,-63.0724161250872,91.1329503177374
"23",355.675616805479,911.974374304693,-2.06477843757757,-62.8945945274177,95.3846816694964
"24",371.842690296637,954.998858510297,-2.36144916049267,-64.4082504238808,96.3441982576827
"25",388.009763787795,996.57112207711,-1.78495981572365,-66.1024239062789,96.38178249527
"26",404.176837278953,1046.03556572221,-1.83766745746118,-72.4636942395567,98.5096067039591
"27",420.343910770112,1089.66518687603,-1.65339848556879,-73.3686627658032,104.401436453309
"28",436.51098426127,1131.77848970882,-1.29435385879525,-73.6489590333627,109.168690667568
"29",452.678057752428,1180.2597106401,-1.02033278834744,-76.1113046514193,115.781566328958
"30",468.845131243586,1220.33397321743,-0.852509600750482,-82.5927469365567,121.379242698975
"31",485.012204734744,1256.11574266679,-0.722766640623349,-82.3587967806291,122.851771448415
"32",501.179278225902,1302.12884312487,-0.581431205513018,-85.5822177719228,125.882577833905
"33",517.34635171706,1349.15302863381,-0.619191095549344,-88.8637476067653,131.944271999451
"34",533.513425208218,1379.99679155126,-0.882597660300121,-91.4662238466615,135.653360593659
"35",549.680498699377,1427.1704012729,-1.02578805402863,-94.4548697159393,137.582453490368
"36",565.847572190535,1465.31796063995,-1.44876195079794,-94.2209203104319,135.277295610248
"37",582.014645681693,1506.57944875809,-1.11978004244418,-97.8103851505326,136.754697739594
"38",598.181719172851,1536.12445021938,-1.40214742943029,-99.7577974198633,132.710056929698
"39",614.348792664009,1574.45401530551,-1.51512683544318,-101.0213595632,129.170761961439
"40",630.515866155167,1612.72146588881,-1.52865238570931,-105.402929113267,127.823974915524
"41",646.682939646325,1650.62808997976,-1.86461902267013,-109.620674407568,124.295093377711
"42",662.850013137484,1687.41609825122,-2.57207469011418,-113.495892628241,122.519477676205
"43",679.017086628642,1719.64352591009,-2.87366610969833,-116.790829589284,119.151123470651
"44",695.1841601198,1753.88885131809,-3.17553930286968,-119.023903128119,117.654491881721
"45",711.351233610958,1789.19902166005,-3.33880985634706,-122.292918468713,113.731543960843
"46",727.518307102116,1822.43352112337,-3.52386346216995,-124.284038292674,110.714187102368
"47",743.685380593274,1858.77907637003,-3.86842889534959,-128.600611296017,111.449961999663
"48",759.852454084432,1891.39298378461,-3.9854580644562,-133.554632394872,110.170707925129
"49",776.01952757559,1925.81256987218,-4.37175168209779,-139.367304735654,105.912442402415
"50",792.186601066749,1959.08188498357,-4.69699636032676,-142.259795746162,102.931978669396
"51",808.353674557907,1988.74312928911,-4.94121382451674,-145.617275510468,101.929688223381
"52",824.520748049065,2019.81569510794,-5.20061425310236,-147.272161446269,100.073577104644
"53",840.687821540223,2051.90373974191,-5.63821572257364,-153.855995738285,99.5876624520762
"54",856.854895031381,2082.28306676999,-5.88479346900999,-160.036061640805,100.985547511912
"55",873.021968522539,2113.83202988661,-5.94209329362475,-162.132907221572,101.871387621771
"56",889.189042013697,2138.98780708119,-6.41731377807242,-161.258546117959,105.37295526886
"57",905.356115504856,2167.20713505761,-6.49766665763702,-161.154641444154,106.721772252901
