"","r","obs","mmean","lo","hi"
"1",0,0,0,0,0
"2",16.1670734911581,61.8614066988433,-4.41524722679151,-16.1670734911581,22.8471666038426
"3",32.3341469823163,112.334527201549,-1.79869218940018,-18.5405301153087,24.5383923196572
"4",48.5012204734744,170.465658987773,-1.08564714419146,-17.6577555032579,17.6506421178184
"5",64.6682939646325,269.239815605117,-1.42637406854883,-25.6540538696318,19.8240625377379
"6",80.8353674557907,346.766755421443,-1.72284311380741,-29.2243790150223,28.2930991639981
"7",97.0024409469488,412.615236791697,-1.93599816400247,-32.3046430089703,33.738787772252
"8",113.169514438107,471.14826599669,-2.25371924310171,-32.3979319611166,35.9290880918928
"9",129.336587929265,535.265793994346,-3.08494245275156,-36.2925155060799,41.9814310902915
"10",145.503661420423,593.928849807208,-2.53883282626071,-37.4191401271186,46.7719003865268
"11",161.670734911581,655.627760138719,-2.9768036158472,-43.6464262584521,52.1563670113808
"12",177.837808402739,724.578033473933,-3.11304623082749,-48.2859059575957,61.1366205650264
"13",194.004881893898,792.587385651911,-2.75810910895772,-47.8779894368382,66.144595786341
"14",210.171955385056,863.515864621545,-1.70511138460927,-56.431150474835,71.0638579704425
"15",226.339028876214,917.040173815436,-1.57962453687388,-57.7334757831518,77.1092342900989
"16",242.506102367372,965.720206780313,-1.10086780565011,-61.3876288255638,80.1912599469269
"17",258.67317585853,1027.8560394536,-1.78690706521155,-68.1967376170324,84.2847892537564
"18",274.840249349688,1076.05179735563,-1.75653399715369,-71.6372825883108,90.3482110959587
"19",291.007322840846,1135.16042628557,-1.76009688119686,-72.8529302003324,97.4981782655655
"20",307.174396332005,1190.48998470536,-1.79500830321245,-78.4476976692184,98.0486185928839
"21",323.341469823163,1240.51074527369,-1.71012253845508,-78.8665937843827,101.926234398495
"22",339.508543314321,1291.90228593229,-1.66487006734912,-80.4693378625959,105.296558513119
"23",355.675616805479,1339.65178769034,-1.81220294832545,-80.4185312515466,108.797531078932
"24",371.842690296637,1388.1858787383,-1.64451504153504,-82.6673381601922,109.307520134265
"25",388.009763787795,1444.17032670818,-1.51483228408781,-84.521091518553,113.225749166654
