"","r","obs","mmean","lo","hi"
"1",0,0,0,0,0
"2",16.1670734911581,64.0501634499321,-7.13472466452113,-16.1670734911581,28.3294435807103
"3",32.3341469823163,85.3925713983876,-4.99938417099436,-32.3341469823163,30.593430939086
"4",48.5012204734744,111.933253408706,-4.5636334146277,-48.5012204734744,37.6659143183158
"5",64.6682939646325,141.653567886777,-3.603157147511,-42.4200354286983,39.6852885009395
"6",80.8353674557907,166.910754567016,-5.34633049695294,-58.5871089198565,45.0197883870139
"7",97.0024409469488,215.266748299619,-4.35202377956803,-58.4673267827828,53.8925899936405
"8",113.169514438107,240.710701163285,-3.94817977004291,-63.4208959707681,51.8279868566016
"9",129.336587929265,271.863520189024,-3.8814022253923,-49.1193509881749,62.050171330868
"10",145.503661420423,307.08154276789,-4.79622405659241,-46.0064244857455,69.0507763566821
"11",161.670734911581,353.470232830078,-4.99401470788332,-59.7164060897154,71.6709713987991
"12",177.837808402739,382.870507810039,-5.33778515761836,-66.5965157230684,71.8982777051434
"13",194.004881893898,433.120231044614,-5.43042717898108,-64.5115121013931,76.6568680411141
"14",210.171955385056,475.04130393992,-6.1781709535169,-69.4616134933853,76.2028383150741
"15",226.339028876214,502.621104247621,-5.64448871164982,-72.1322959246594,78.4563008809323
"16",242.506102367372,548.311264574771,-6.03447017620096,-80.2081776276342,83.3094310995126
"17",258.67317585853,595.027550069353,-6.06239372767188,-83.2221770574347,87.9935369903276
"18",274.840249349688,627.821666754087,-6.28271954386323,-82.2199725343332,88.1891043460802
"19",291.007322840846,666.669053569225,-6.5573948124148,-82.9704200884377,90.3901625984632
"20",307.174396332005,693.903565068235,-6.62760656719473,-90.9702151467473,92.3752537848562
"21",323.341469823163,722.942352559199,-7.32204184534096,-93.811367098991,96.7427151894163
"22",339.508543314321,746.418618197743,-7.73416478885164,-98.3221711384261,98.5757367792683
"23",355.675616805479,776.412439724631,-8.05977545970822,-101.881680362664,99.53465189518
"24",371.842690296637,803.49204243476,-8.75171556771106,-106.349302744037,99.7834644187781
"25",388.009763787795,828.457103267374,-8.78346866315204,-113.439305463952,106.516089982793
"26",404.176837278953,865.076372909255,-9.16250168510428,-122.487617309109,107.735920728811
"27",420.343910770112,887.605892926528,-9.92663401500418,-130.158416219886,109.639001281585
"28",436.51098426127,921.083660077818,-10.5646018873741,-134.621250487986,111.682021260372
"29",452.678057752428,952.328326060098,-11.4498178402705,-143.391764390258,111.903046423176
"30",468.845131243586,983.40108507576,-12.2524920977728,-154.684172333508,117.708441105978
"31",485.012204734744,1013.25419910135,-12.5497243180189,-155.341272570035,120.074801918587
"32",501.179278225902,1031.64008861139,-11.7789638551691,-155.692576108212,126.207661821616
"33",517.34635171706,1059.86300700673,-11.8710755479672,-159.805112337515,130.683942293022
"34",533.513425208218,1095.67944178021,-11.8683224185229,-167.218076741261,138.415597160504
"35",549.680498699377,1130.67794909505,-12.1436804783083,-171.725850685516,141.094806929539
"36",565.847572190535,1161.96784373197,-11.7859444307246,-179.588120953656,147.272755245624
"37",582.014645681693,1186.98100169308,-11.4930428197142,-179.874063194044,152.383188810882
"38",598.181719172851,1213.43386665849,-11.8163503156132,-186.741370505758,155.349230475039
"39",614.348792664009,1234.34334023335,-11.7221529853869,-192.814635847939,161.053717946018
"40",630.515866155167,1262.32470954584,-11.2481977478167,-196.504596545945,170.30221132023
"41",646.682939646325,1292.66122053074,-11.536149212255,-196.768082562255,177.572190281272
"42",662.850013137484,1318.08916816564,-12.1238376672699,-203.615263767236,179.25573820039
"43",679.017086628642,1350.15307720795,-12.3783364177953,-209.028014850525,186.292840998015
"44",695.1841601198,1378.41638215112,-12.4745973238674,-205.907939111711,191.647564809521
"45",711.351233610958,1402.57497369448,-12.6140780148688,-209.81518205596,196.215968784305
"46",727.518307102116,1421.90578115041,-12.4499252872594,-198.76974995409,203.269448280606
"47",743.685380593274,1450.44879352185,-12.7861561790903,-201.520065281506,208.960344709071
"48",759.852454084432,1477.43965372139,-13.1595870322022,-204.953835849413,211.195401330277
"49",776.01952757559,1502.7317965124,-13.4245100989559,-210.523914313687,215.365029580515
"50",792.186601066749,1526.31656582686,-14.0113438323581,-215.575346370023,213.230167178702
"51",808.353674557907,1556.36901086951,-14.1756033507625,-221.088879735601,214.065362150704
"52",824.520748049065,1581.24156074548,-14.2917116966825,-222.753015195869,215.68042457055
"53",840.687821540223,1604.71866498414,-14.5091444581737,-230.58478168678,216.679789195386
"54",856.854895031381,1631.99006676769,-14.839575504387,-232.188076202331,214.929981578776
"55",873.021968522539,1663.57425192239,-15.5138494150834,-237.371034091739,213.427687698275
"56",889.189042013697,1692.8221933911,-15.8608375420829,-239.218444022612,216.456752971078
"57",905.356115504856,1720.00018937303,-16.196686921056,-241.257158712377,220.285522253022
"58",921.523188996014,1738.39474662433,-16.1753470865588,-240.008977053152,220.811263990276
"59",937.690262487172,1764.16066260994,-17.0525599431057,-242.677180621136,221.963907833506
"60",953.85733597833,1790.19165943816,-17.6494001646648,-249.002635665863,219.511932177194
"61",970.024409469488,1817.51955174988,-18.0699362365934,-247.287265938992,217.798145543189
"62",986.191482960646,1839.02172159222,-18.4158990077948,-248.852382210535,220.403664386144
"63",1002.3585564518,1860.11380669009,-18.6887852650562,-250.057764343379,219.895959382688
"64",1018.52562994296,1879.6120313966,-19.1835263371424,-250.826450684707,220.018972006198
"65",1034.69270343412,1900.37063344209,-19.8565441371025,-253.810549549163,220.542346183594
"66",1050.85977692528,1920.67040989742,-19.9757857547202,-254.55551808725,222.064988474138
"67",1067.02685041644,1943.0528128899,-19.9492220647456,-255.585159945497,220.191058278037
"68",1083.1939239076,1960.66896999168,-20.1019604919127,-254.729753459005,220.918482278074
"69",1099.36099739875,1983.94086276853,-20.3308644341134,-258.901669985126,225.49076872754
"70",1115.52807088991,2010.06628497708,-20.3438181572175,-262.955632938502,228.509970955132
"71",1131.69514438107,2035.72972119476,-20.536787598007,-265.984799045925,227.733893144554
"72",1147.86221787223,2058.82222296775,-21.1678781467709,-268.325659818698,229.238399591228
"73",1164.02929136339,2082.66634035713,-21.0984292000333,-268.219038168657,231.871151412763
"74",1180.19636485454,2104.24270172261,-21.1596766873868,-273.428124935796,230.699546229243
"75",1196.3634383457,2122.67600055633,-20.9808186985253,-278.35656937321,236.418897344881
"76",1212.53051183686,2143.05026752662,-21.4295932340537,-281.81055441622,245.627565402479
"77",1228.69758532802,2160.93240689669,-21.6412789595012,-285.308262555387,248.054963792764
"78",1244.86465881918,2178.19172335237,-21.7147388423762,-288.507719978452,254.650222512548
"79",1261.03173231033,2198.26155201537,-22.5178629936704,-292.078436838499,260.169301969204
"80",1277.19880580149,2216.8305446814,-22.8737633957116,-296.068714492957,265.441996555924
