"","r","obs","mmean","lo","hi"
"1",0,0,0,0,0
"2",16.1670734911581,61.9625891232701,-2.16824751527243,-16.1670734911581,15.7292277057006
"3",32.3341469823163,112.668370079199,0.8938781092204,-13.9188089001565,28.7426198237507
"4",48.5012204734744,168.221569560739,0.477826433481633,-30.0858823913146,28.5356657687944
"5",64.6682939646325,261.652328242418,1.31563125147225,-23.4903461842827,23.6485649222505
"6",80.8353674557907,336.466108069165,2.80958475160167,-24.0754834842539,33.4288003843043
"7",97.0024409469488,401.233711223825,2.0767886903313,-30.6049952367171,35.4360528895004
"8",113.169514438107,457.3336001987,2.50095659164874,-33.8548471510753,40.235328657874
"9",129.336587929265,519.900198278209,2.41254708375713,-36.8510479900018,41.9359566680553
"10",145.503661420423,577.056471148396,2.94331869968813,-35.2297524462748,51.1183443204088
"11",161.670734911581,635.753738434552,2.96828629439288,-37.646465395889,47.8922523502239
"12",177.837808402739,702.163512624515,3.02914224203572,-41.9237739921676,48.4244586254404
"13",194.004881893898,768.443751040869,3.46849654583123,-45.7042605688536,54.5127627541242
"14",210.171955385056,838.132294387851,3.60302100935152,-47.5199191596972,55.4937392295986
"15",226.339028876214,889.558462894044,3.85166502197447,-49.4403111012363,60.9759987920031
"16",242.506102367372,937.747809506095,3.44288376186379,-54.0061941689123,64.4742844051513
"17",258.67317585853,1000.41016208567,3.2330478046941,-57.617381704752,67.5479811257814
"18",274.840249349688,1047.27659007606,3.1094179827907,-60.0790351904806,73.4325047205716
"19",291.007322840846,1104.49386890614,3.41755161367535,-61.2361132675427,74.0430404675239
"20",307.174396332005,1156.94355097351,3.85141373846444,-62.932817526872,71.6011408735474
"21",323.341469823163,1207.21680002173,3.97802601609706,-69.359432023499,73.1706806441583
"22",339.508543314321,1256.34497189583,3.99023489963123,-74.7319280062459,73.3507435859153
"23",355.675616805479,1302.54431960008,3.591767085917,-80.536852947991,75.5921078315853
"24",371.842690296637,1350.04561594115,3.69160319193517,-82.176376960002,77.8703986223603
"25",388.009763787795,1403.96332451576,3.9665137515831,-78.6769535191116,77.4835229610043
"26",404.176837278953,1454.42042182546,3.62205727774068,-79.7622989702439,79.7641885971701
"27",420.343910770112,1504.1772376449,3.71814861669802,-80.0002115581718,82.9049190082194
"28",436.51098426127,1547.30072430547,3.57000774481894,-81.1203380589287,84.2275945817258
"29",452.678057752428,1588.45962699488,3.42024734893013,-82.6566968689324,82.9986772689498
"30",468.845131243586,1632.05918399752,3.40632336191457,-87.8279095074769,87.0698636167161
"31",485.012204734744,1671.73479534631,3.56663741481887,-90.6300128973837,88.2290803697204
"32",501.179278225902,1719.23262033068,3.6822551287042,-92.5324409761463,91.6864335193104
"33",517.34635171706,1762.74155260407,3.61586310985553,-97.1875158197606,95.5219182969141
"34",533.513425208218,1808.88170047044,3.69553221854567,-102.454321868361,97.6792201728188
"35",549.680498699377,1865.87090796246,3.38516259083146,-104.439395106861,100.025069858952
"36",565.847572190535,1912.43047056849,3.41640782970872,-106.725457140431,103.87745714592
"37",582.014645681693,1961.2450981129,3.30235431303212,-105.708365878193,109.720331337286
"38",598.181719172851,2006.01813910434,3.27522946140847,-108.267586910821,115.979758725443
"39",614.348792664009,2056.87539764976,3.16662365506358,-108.055951285157,119.593633105701
"40",630.515866155167,2101.81090639131,3.18665423339058,-109.941747698252,118.291577672627
"41",646.682939646325,2153.33696519747,3.54916167942408,-110.808505027583,120.139383249699
"42",662.850013137484,2204.60943986685,3.52024133973918,-113.286692750301,125.978425960901
"43",679.017086628642,2265.06106656044,3.21610135035831,-112.108654332839,124.114769712651
"44",695.1841601198,2310.26875625631,3.27088025315743,-113.929626267374,126.034782200411
"45",711.351233610958,2368.3595821848,3.02538458788388,-113.072074374845,125.465339841224
"46",727.518307102116,2429.83086811749,3.04923640788441,-113.449240800293,128.38778959837
"47",743.685380593274,2498.28611715182,2.79753583694885,-112.262192169355,128.475127587604
"48",759.852454084432,2551.56306507666,2.74698701086791,-111.88815282243,126.928139504562
"49",776.01952757559,2615.19684685611,2.67663064741842,-111.109879998064,127.14094582258
"50",792.186601066749,2674.77154223496,2.61413165947493,-110.87638632765,129.971238118199
"51",808.353674557907,2737.78716826094,2.61892271407339,-110.803676294139,131.800601114144
"52",824.520748049065,2811.0977377434,2.63250229526088,-111.39058097118,130.855802812055
"53",840.687821540223,2872.1373483017,2.78148685376227,-112.477804879662,132.342588133698
"54",856.854895031381,2943.90379522255,2.69873264880206,-114.494120096886,134.24363174567
"55",873.021968522539,3004.00930456869,2.94455510684968,-113.507093831274,135.304317089146
"56",889.189042013697,3059.56104816967,2.83304378390189,-113.213102991117,137.142676361291
"57",905.356115504856,3118.60668502707,2.56808032521022,-111.798310161897,135.288085748056
"58",921.523188996014,3172.39244436188,2.50281184856146,-113.612378912893,135.486552435034
"59",937.690262487172,3224.5167472712,2.64725347006048,-114.173778410355,137.589240543651
"60",953.85733597833,3277.05223776594,2.5842014486905,-116.38553613639,137.445423159477
"61",970.024409469488,3331.61694350775,2.358290580644,-115.003900270537,138.102755129995
"62",986.191482960646,3381.25570942204,2.35592452212966,-114.622750451406,137.322167728768
"63",1002.3585564518,3425.09364762317,2.39867341821069,-111.419675715703,134.844695320346
"64",1018.52562994296,3477.75814479221,2.30712559826992,-111.576758979036,134.729997028058
"65",1034.69270343412,3519.69604035922,2.18202641689453,-112.495021506745,134.968326521022
"66",1050.85977692528,3566.02680178018,2.52711111795359,-114.336569506134,133.765220678071
"67",1067.02685041644,3602.70700970267,2.61891844479336,-116.350396656763,134.820094285703
"68",1083.1939239076,3635.87454449075,2.60655112279475,-115.39409362169,137.168510477935
"69",1099.36099739875,3678.13484704412,2.40465667707297,-112.829030637388,137.506472881787
"70",1115.52807088991,3718.85372515746,2.29865414158291,-111.978988446211,134.942692819221
"71",1131.69514438107,3754.40169580918,2.32518111108993,-113.624604499853,136.119808656173
"72",1147.86221787223,3786.7893055432,2.2933661412732,-114.435825860756,136.947486064206
"73",1164.02929136339,3819.31638972375,2.36471034289901,-115.018119667819,137.855845414011
"74",1180.19636485454,3850.49230306035,2.06592744189514,-116.77489098545,137.395821296364
"75",1196.3634383457,3884.60410532869,1.98426959916516,-115.784966923072,137.615220236065
"76",1212.53051183686,3918.66147322587,1.87417206299149,-119.420319870106,140.049816991782
"77",1228.69758532802,3951.37693187034,1.82422388699277,-121.977004261878,142.309162243185
"78",1244.86465881918,3987.88106441044,1.60086363595386,-122.055454965501,142.217671247638
"79",1261.03173231033,4019.24935026524,1.54658451529024,-123.574262407852,141.855761741189
"80",1277.19880580149,4054.7591355762,1.30393184094739,-126.099436598494,143.067906658642
"81",1293.36587929265,4094.23003798841,1.03803509694828,-128.081392127747,145.36249205666
"82",1309.53295278381,4126.69200883357,0.792417946121559,-129.868440835523,144.842089441129
"83",1325.70002627497,4156.23648242086,0.75882480126031,-133.554923358068,147.161018710654
"84",1341.86709976613,4188.65510582922,0.532861831774612,-137.290175513368,145.746186272578
"85",1358.03417325728,4215.90665056183,0.312522009172883,-139.303760545398,144.737670505633
"86",1374.20124674844,4245.02785975804,0.265814748319785,-140.354941930493,143.412977975315
"87",1390.3683202396,4275.87147454649,0.149889308278301,-143.085463188932,141.988966217079
"88",1406.53539373076,4310.76722179002,-0.247318013613905,-144.666494601691,142.44993021982
"89",1422.70246722192,4341.60521169425,-0.423398669755668,-146.977518700753,143.448270411316
"90",1438.86954071307,4373.33194940899,-0.395256190830747,-149.785501363509,143.127050358293
"91",1455.03661420423,4401.74568341989,-0.634349511270263,-150.987406359954,143.394356974089
"92",1471.20368769539,4436.8472766901,-0.926335111549948,-153.195228679315,141.477678695361
"93",1487.37076118655,4470.3077865432,-0.993420424018907,-155.656417180889,142.890306449834
"94",1503.53783467771,4497.12389811731,-1.08858982352539,-156.171151858852,143.853666982957
"95",1519.70490816886,4536.39613459963,-1.14724663296625,-155.464628995462,145.051193228223
"96",1535.87198166002,4574.80404901247,-0.964749010577584,-157.222011199487,146.685298283083
"97",1552.03905515118,4612.80345802991,-1.24004861697844,-157.696485137044,147.207078845036
"98",1568.20612864234,4647.63518021328,-1.37246816742818,-159.93337652359,148.221984374476
"99",1584.3732021335,4686.15082275635,-1.22824845328553,-158.439644956789,147.546765739658
"100",1600.54027562466,4721.63450682694,-1.2119532918937,-159.796987500978,149.298565402568
"101",1616.70734911581,4763.69344833285,-1.15071528710837,-160.231598054793,152.182172632378
"102",1632.87442260697,4803.21913498384,-1.13172844280569,-160.242716375881,151.631800909581
"103",1649.04149609813,4838.99632887865,-1.31232896684784,-159.129740178277,152.514337434297
"104",1665.20856958929,4875.76802796334,-1.44268977249862,-158.66879770935,152.55835858036
"105",1681.37564308045,4909.75677555761,-1.49847931961409,-159.740976363641,155.071270768669
"106",1697.5427165716,4954.08598221224,-1.64418823218006,-160.107654507307,154.126273235038
"107",1713.70979006276,4988.55220450188,-1.59613806990851,-161.774100064856,154.614765400474
"108",1729.87686355392,5024.04344532047,-1.54503472040691,-161.600501471697,154.902813680568
